nb_users,latency
75,584.0849566459656
75,160.1014049053192
75,700.2712509632111
75,1334.1876213550568
75,592.3506786823273
75,644.0070128440857
75,1221.4585783481598
75,598.8572390079498
75,1330.7990469932556
75,1320.1282496452332
75,655.2396864891052
75,355.9435443878174
75,1302.805775642395
75,546.2157261371613
75,1239.821265220642
75,1243.2894167900085
75,1103.5340058803558
75,743.4808835983276
75,637.6270320415497
75,1194.5595972537994
75,984.390772819519
75,139.72412204742432
75,1227.4424724578857
75,1305.1918947696686
75,1242.6862075328827
75,1214.5540211200714
75,1005.4500451087952
75,1037.0515975952148
75,1281.2710721492767
75,1287.0580801963806
75,976.4850323200226
75,954.8209099769592
75,1281.3686611652374
75,1088.3446261882782
75,1099.172226190567
75,1250.9113068580627
75,1236.8970758914948
75,1128.189388513565
75,1197.469796180725
75,1333.9921581745148
75,1100.8491005897522
75,1228.2383511066437
75,974.554354429245
75,1154.2936289310455
75,1250.2576315402985
75,527.3941464424133
75,636.4144661426544
75,621.4942083358765
75,369.1889843940735
75,408.79180908203125
75,383.25177335739136
75,1426.5818586349487
75,388.51838421821594
75,516.0316910743713
75,279.4252932071686
75,1150.9732854366302
75,588.6404492855072
75,608.6772329807281
75,559.7964181900024
75,621.953118801117
75,903.1691741943359
75,555.7939929962158
75,432.07414293289185
75,832.1077411174774
75,675.0631704330444
75,259.92584228515625
75,918.1470384597778
75,304.15994477272034
75,529.2252595424652
75,456.5077135562897
75,649.8462133407593
75,486.091726064682
75,683.6002249717712
75,684.6833531856537
75,423.75605821609497
75,447.77477288246155
75,723.9571056365967
75,379.59015226364136
75,476.4317181110382
75,967.7337567806244
75,1409.3681275844574
75,454.20136427879333
75,842.3219003677368
75,1138.4851019382477
75,1404.6013624668121
75,759.9757919311523
75,524.0666732788086
75,957.6789436340332
75,1351.4601519107819
75,1041.9237625598907
75,1360.9189698696136
75,1038.9202744960785
75,1106.5539104938507
75,1432.7820808887482
75,971.166515827179
75,1423.3945038318634
75,1164.2531666755676
75,810.8655300140381
75,1366.5345554351807
75,1004.9731929302216
75,701.7379636764526
75,1264.518733739853
75,1302.1038267612457
75,1264.3609776496887
75,1109.8409264087677
75,1324.0254509449005
75,888.9368138313293
75,1104.3866918087006
75,1200.1116676330566
75,1190.3028643131256
75,1438.962666273117
75,1315.2991938591003
75,1357.8311657905579
75,1315.6015253067017
75,1206.9406960010529
75,982.0047829151154
75,1281.0718595981598
75,1348.7597699165344
75,1433.9183723926544
75,1353.8895905017853
75,569.3859353065491
75,860.3774230480194
75,495.2051131725311
75,572.8919568061829
75,675.1795136928558
75,436.4456944465637
75,774.4769620895386
75,1405.758180141449
75,555.8416521549225
75,880.0923502445221
75,431.48532724380493
75,131.77265548706055
75,1346.4836075305939
75,565.2639243602753
75,802.6334917545319
75,517.3064131736755
75,1338.303552865982
75,521.0518465042114
75,712.0867412090302
75,453.75691628456116
75,656.8798279762268
75,471.2936050891876
75,834.0946152210236
75,1211.348444700241
75,502.75640177726746
75,1038.441337108612
75,898.9974682331085
75,548.7253968715668
75,793.97545170784
75,668.3418793678284
75,1391.8143348693848
75,883.6831858158112
75,1010.6237041950226
75,1073.6070718765259
75,681.6698369979858
75,744.7864274978638
75,810.9470067024231
75,724.4049832820892
75,1285.4586691856384
75,1021.6773662567139
75,1301.667824268341
75,961.0877187252045
75,1292.40576338768
75,822.1202092170715
75,1394.5677471160889
75,842.910281419754
75,626.5120794773102
75,1047.335433959961
75,1395.3590905666351
75,1274.5914497375488
75,603.3543305397034
75,996.0970685482025
75,994.936998128891
75,1311.976552248001
75,1244.7085683345795
75,1459.2454459667206
75,1024.9649324417114
75,1391.0166058540344
75,1376.3412985801697
75,1109.9871847629547
75,1364.8666830062866
75,846.3358612060547
75,1433.9054901599884
75,1288.3356289863586
75,1263.1398165225983
75,1360.8474555015564
75,1397.2270069122314
75,1262.2193794250488
75,1229.1942172050476
75,1342.6388986110687
75,1307.9998688697815
